FREQ_NAME,REF_AREA_ID,REF_AREA_NAME,INDICATOR_NAME,UNIT_MEASURE_NAME,TIME_PERIOD,OBS_VALUE
Annual,PAN,Panama,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2018,39.04
Annual,URY,Uruguay,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2018,28.89
Annual,PRI,Puerto Rico,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2018,35.21
Annual,TWN,"Taiwan, China",GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2018,26.74
Annual,LBN,Lebanon,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2018,42.01
Annual,SAU,Saudi Arabia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2018,76.3
Annual,ARE,United Arab Emirates,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2018,66.5
Annual,ISR,Israel,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2018,56.23
Annual,QAT,Qatar,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2018,54.16
Annual,USA,United States,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,63.59
Annual,EGY,"Egypt, Arab Rep.",GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,43.51
Annual,ZAF,South Africa,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,43.17
Annual,GRC,Greece,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,13.74
Annual,NLD,Netherlands,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,64.09
Annual,FRA,France,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,34.13
Annual,ESP,Spain,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,31.86
Annual,ITA,Italy,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,28.78
Annual,CHE,Switzerland,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,47.16
Annual,GBR,United Kingdom,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,42.98
Annual,SWE,Sweden,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,79.49
Annual,POL,Poland,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,68.83
Annual,DEU,Germany,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,41.96
Annual,PER,Peru,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,55.77
Annual,MEX,Mexico,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,36.38
Annual,ARG,Argentina,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,29.65
Annual,BRA,Brazil,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,46.42
Annual,CHL,Chile,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,55.53
Annual,COL,Colombia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,52.4
Annual,MYS,Malaysia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,45.06
Annual,AUS,Australia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,51.39
Annual,IDN,Indonesia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,47.74
Annual,THA,Thailand,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,49.13
Annual,JPN,Japan,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,7.41
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,35.3
Annual,VNM,Viet Nam,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,46.41
Annual,CHN,China,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,35.21
Annual,IND,India,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,44.92
Annual,IRN,"Iran, Islamic Rep.",GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,33.62
Annual,CAN,Canada,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,60.23
Annual,MAR,Morocco,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,37.7
Annual,MDG,Madagascar,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,24.4
Annual,LUX,Luxembourg,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,54.77
Annual,IRL,Ireland,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,44.5
Annual,CYP,Cyprus,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,51.01
Annual,BGR,Bulgaria,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,19.46
Annual,LVA,Latvia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,36.28
Annual,EST,Estonia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,60.95
Annual,HRV,Croatia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,33.59
Annual,SVN,Slovenia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,34.6
Annual,BIH,Bosnia and Herzegovina,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,13.42
Annual,SVK,Slovak Republic,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,25.82
Annual,GTM,Guatemala,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,53.31
Annual,PAN,Panama,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,48.86
Annual,ECU,Ecuador,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,51.15
Annual,URY,Uruguay,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,36.86
Annual,KAZ,Kazakhstan,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,50.42
Annual,PRI,Puerto Rico,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,27.97
Annual,TWN,"Taiwan, China",GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,26.57
Annual,LBN,Lebanon,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,59.18
Annual,SAU,Saudi Arabia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,79.47
Annual,ARE,United Arab Emirates,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,35.45
Annual,ISR,Israel,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,58.29
Annual,QAT,Qatar,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2017,45.59
Annual,USA,United States,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,57.27
Annual,RUS,Russian Federation,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,17.88
Annual,EGY,"Egypt, Arab Rep.",GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,53.5
Annual,ZAF,South Africa,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,35.03
Annual,GRC,Greece,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,12.95
Annual,NLD,Netherlands,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,54.25
Annual,FRA,France,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,28.58
Annual,ESP,Spain,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,25.56
Annual,HUN,Hungary,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,30.11
Annual,ITA,Italy,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,28.62
Annual,CHE,Switzerland,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,41.42
Annual,AUT,Austria,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,42.24
Annual,GBR,United Kingdom,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,42.3
Annual,SWE,Sweden,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,78.5
Annual,POL,Poland,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,39.48
Annual,DEU,Germany,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,37.56
Annual,PER,Peru,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,56.56
Annual,ARG,Argentina,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,44.29
Annual,BRA,Brazil,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,40.23
Annual,CHL,Chile,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,50.38
Annual,COL,Colombia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,51.4
Annual,MYS,Malaysia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,25.43
Annual,AUS,Australia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,49.28
Annual,IDN,Indonesia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,43.14
Annual,THA,Thailand,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,37.67
Annual,KOR,"Korea, Rep.",GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,35.32
Annual,CHN,China,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,37.33
Annual,TUR,Turkiye,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,49.57
Annual,IND,India,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,44.34
Annual,IRN,"Iran, Islamic Rep.",GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,34.44
Annual,CAN,Canada,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,58.97
Annual,MAR,Morocco,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,44.98
Annual,BFA,Burkina Faso,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,61.88
Annual,CMR,Cameroon,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,63.8
Annual,PRT,Portugal,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,29.53
Annual,LUX,Luxembourg,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,49.79
Annual,IRL,Ireland,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,45.23
Annual,CYP,Cyprus,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,35.87
Annual,FIN,Finland,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,49.11
Annual,BGR,Bulgaria,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,21.04
Annual,LVA,Latvia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,31.9
Annual,EST,Estonia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,52.29
Annual,HRV,Croatia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,24.55
Annual,SVN,Slovenia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,25.34
Annual,MKD,North Macedonia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,38.36
Annual,SVK,Slovak Republic,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,23.03
Annual,BLZ,Belize,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,71.77
Annual,GTM,Guatemala,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,48.23
Annual,SLV,El Salvador,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,38.92
Annual,PAN,Panama,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,42.44
Annual,ECU,Ecuador,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,45.47
Annual,URY,Uruguay,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,28.57
Annual,KAZ,Kazakhstan,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,44.16
Annual,PRI,Puerto Rico,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,25.15
Annual,HKG,"Hong Kong SAR, China",GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,56.76
Annual,JAM,Jamaica,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,64.38
Annual,TWN,"Taiwan, China",GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,26.46
Annual,LBN,Lebanon,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,59.64
Annual,JOR,Jordan,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,30.52
Annual,SAU,Saudi Arabia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,81.53
Annual,ARE,United Arab Emirates,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,25.83
Annual,ISR,Israel,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,53.69
Annual,QAT,Qatar,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,48.37
Annual,GEO,Georgia,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2016,29.51
Annual,USA,United States,GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2015,46.63
Annual,EGY,"Egypt, Arab Rep.",GEM Adult Population Survey: Perceived opportunities,Percentage of respondents,2015,46.07
